track_id,song_name,artist_name,artist_id,album_name,duration_ms,popularity,added_at,artist_genres,spotify_url,release_year,artist_followers,genres,album_total_tracks,artist_popularity,tempo,energy,key,mode,time_signature,speechiness,danceability,valence,acousticness,liveness,instrumentalness,loudness
02rCsWqlOXnwsa5XXcMxKN,How We Roll - Remix,"Ciara, Lil Wayne, Chris Brown",2NdeV5rLm47xAvogXrYhJX,How We Roll (Remix),221404,0,2023,,https://open.spotify.com/track/02rCsWqlOXnwsa5XXcMxKN,2023,6464199.0,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",1.0,67.0,96.001,0.644,11.0,1.0,4.0,0.0642,0.752,0.306,0.136,0.102,0.0,-5.498
1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,06HL4z0CvFAxyc27GXpf02,1989 (Taylor's Version),229477,74,2023,,https://open.spotify.com/track/1Iq8oo9XkmmvCQiGOfORiz,2023,108717184.0,['pop'],21.0,100.0,100.012,0.658,0.0,1.0,4.0,0.036,0.596,0.176,0.0504,0.127,0.0,-7.346
4NioO5R9sHEZh4cGzMHyNt,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,06HL4z0CvFAxyc27GXpf02,1989 (Taylor's Version),279833,70,2023,,https://open.spotify.com/track/4NioO5R9sHEZh4cGzMHyNt,2023,108717184.0,['pop'],21.0,100.0,109.946,0.547,4.0,1.0,4.0,0.0342,0.626,0.192,0.0656,0.149,1.67e-05,-8.285
76K4ShMg2oDyw6VfKeabB8,My Own Advice,"William Black, ILLENIUM, Alana Springsteen",7d5SfGXKpgS3JK8BFIq59h,My Own Advice,192000,37,2023,melodic bass; future bass; edm,https://open.spotify.com/track/76K4ShMg2oDyw6VfKeabB8,2023,108816.0,"['melodic dubstep', 'pop edm']",1.0,51.0,95.464,0.646,7.0,1.0,4.0,0.0727,0.534,0.318,0.0962,0.11,0.0,-4.541
1TXbPx0WUaJM0fjDVs4wCD,Hands On Me (feat. Meghan Trainor),"Jason Derulo, Meghan Trainor",07YZf4WDAMNwqr4jfgOZ8y,Hands On Me (feat. Meghan Trainor),183022,52,2023,,https://open.spotify.com/track/1TXbPx0WUaJM0fjDVs4wCD,2023,11922459.0,"['dance pop', 'pop']",1.0,75.0,141.918,0.639,9.0,1.0,4.0,0.125,0.691,0.71,0.0244,0.102,0.0,-7.321
5EtiQveQFQy0R05hLVDyKv,Fact Check,NCT 127,7f4ignuCJhLXfZ9giKT7rH,Fact Check - The 5th Album,184653,1,2023,k-pop; noise music,https://open.spotify.com/track/5EtiQveQFQy0R05hLVDyKv,2023,7368639.0,"['k-pop', 'k-pop boy group']",9.0,65.0,130.012,0.908,5.0,0.0,4.0,0.113,0.758,0.572,0.0768,0.257,0.0,-2.652
4EVUeR2sbqG1cI96Csz2vo,Underdog,Connor Price,5zixe6AbgXPqt4c1uSl94L,Underdog,143406,43,2023,,https://open.spotify.com/track/4EVUeR2sbqG1cI96Csz2vo,2023,1293601.0,['singer-songwriter pop'],1.0,71.0,130.043,0.645,7.0,1.0,4.0,0.11,0.865,0.728,0.183,0.0941,0.0,-6.722
1DNXCTUHCGcr9kJ6LynYEC,'Cause You Have To,LANY,49tQo2QULno7gxHutgccqF,a beautiful blur,250595,52,2023,,https://open.spotify.com/track/1DNXCTUHCGcr9kJ6LynYEC,2023,5725525.0,"['la pop', 'opm']",13.0,71.0,161.097,0.498,11.0,1.0,3.0,0.0338,0.451,0.403,0.562,0.124,0.000441,-8.145
3ak6Fscs4qMoVsIwaDLgZv,Wait,August Alsina,19Fi1Rj7kk8kyiwxpXy3yM,Wait,205413,53,2023,,https://open.spotify.com/track/3ak6Fscs4qMoVsIwaDLgZv,2017,2582030.0,"['pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",1.0,56.0,144.928,0.671,1.0,0.0,4.0,0.283,0.582,0.349,0.00326,0.274,2.5e-06,-7.408
763v0n4szIsWp3HOsfi7qq,Good Together,shy martin,7eCmccnRwPmRnWPw61x6jM,Good Together,205295,0,2023,,https://open.spotify.com/track/763v0n4szIsWp3HOsfi7qq,2017,294193.0,"['alt z', 'swedish electropop']",1.0,53.0,120.151,0.415,6.0,1.0,4.0,0.0668,0.598,0.299,0.199,0.111,0.0,-7.081
2qWIeuIxVJglnWWsDpyhfU,RINGO,ITZY,2KC9Qb60EaY0kW4eH68vr3,RINGO,209000,51,2023,k-pop,https://open.spotify.com/track/2qWIeuIxVJglnWWsDpyhfU,2023,7139826.0,"['k-pop', 'k-pop girl group']",1.0,69.0,119.998,0.921,4.0,0.0,4.0,0.0796,0.78,0.828,0.139,0.347,0.0,-2.382
15UfxAJYLPNslUUaBxZnPG,Don't Stop,"Tujamo, DJs From Mars",2vVNxGBvKRQMWwI5c8KmYh,Don't Stop,166755,25,2023,,https://open.spotify.com/track/15UfxAJYLPNslUUaBxZnPG,2023,,,1.0,,127.869,0.84,1.0,1.0,4.0,0.078,0.697,0.32,0.0826,0.607,2.2e-05,-5.317
1qRfAvzRIJQodWKBNFAb6C,"Smoke (Prod. Dynamicduo, Padi)","Dynamicduo, Lee Young Ji",4nvFFLtv7ZqoTr83387uK4,Street Woman Fighter2 (SWF2) Class Mission,209546,59,2023,k-rap; k-pop,https://open.spotify.com/track/1qRfAvzRIJQodWKBNFAb6C,2023,213510.0,"['k-rap', 'korean r&b']",4.0,52.0,98.015,0.818,11.0,0.0,4.0,0.328,0.768,0.769,0.0317,0.0908,1.35e-06,-4.057
3f4ZXh0lePQvXk1yfdSjEb,我沒想過會這樣失去你,Firdhaus,6fOqdhRNsMQqtwRwgo3NUv,我沒想過會這樣失去你,327300,60,2023,mandopop; c-pop; chinese r&b; taiwanese pop,https://open.spotify.com/track/3f4ZXh0lePQvXk1yfdSjEb,2023,26545.0,['malaysian mandopop'],1.0,53.0,131.789,0.294,2.0,1.0,4.0,0.0363,0.557,0.377,0.747,0.098,0.0,-10.663
5DNGbLPU0fQVWPWToqCodN,hard to let you go,Sherman Zhuo,6Ol8MzcK4ARqC8cTJbFxAw,hard to let you go,280845,0,2023,mandopop; chinese r&b; c-pop,https://open.spotify.com/track/5DNGbLPU0fQVWPWToqCodN,2023,4529.0,['chinese r&b'],1.0,34.0,135.414,0.431,2.0,1.0,4.0,0.0282,0.494,0.425,0.686,0.249,0.0,-6.492
4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),"Bazzi, Camila Cabello",4GvEc3ANtPPjt1ZJllr5Zl,Beautiful (feat. Camila Cabello),180000,82,2023,,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018,5438904.0,['pop'],1.0,65.0,100.027,0.717,2.0,1.0,4.0,0.0337,0.638,0.249,0.346,0.105,0.0,-4.722
7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,COSMIC,131064,76,2023,,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018,5438904.0,['pop'],16.0,65.0,142.929,0.789,4.0,1.0,4.0,0.0722,0.71,0.717,0.0161,0.451,2.77e-06,-3.874
0KOatjuWsoVPMx4uudBPNB,光的方向 (電視劇《長歌行》片頭主題曲),Zhang Bichen,7n6JzP9GxGVVzXG0t0gLu3,光的方向 (電視劇《長歌行》片頭主題曲),185207,33,2023,gufeng; mandopop; c-pop,https://open.spotify.com/track/0KOatjuWsoVPMx4uudBPNB,2021,196427.0,['mainland chinese pop'],1.0,49.0,81.082,0.806,7.0,0.0,4.0,0.0384,0.379,0.194,0.329,0.141,0.0,-4.576
65KjitGykI5QIcsYrNhPZR,戒菸,Ronghao Li,0rTP0x4vRFSDbhtqcCqc8K,嗯,293875,64,2023,mandopop; c-pop; taiwanese pop; malay pop,https://open.spotify.com/track/65KjitGykI5QIcsYrNhPZR,2017,782178.0,"['chinese singer-songwriter', 'mainland chinese pop', 'mandopop']",10.0,55.0,120.002,0.471,7.0,1.0,4.0,0.0294,0.656,0.226,0.73,0.181,1.79e-06,-6.909
6lZKB76djHxzO0p2Y3E8vj,很久以後 - 電影《可不可以，你也剛好喜歡我》主題曲,G.E.M.,7aRC4L63dBn3CiLDuWaLSI,摩天動物園,290264,56,2023,mandopop; c-pop; cantopop; taiwanese pop; gufeng; malay pop,https://open.spotify.com/track/6lZKB76djHxzO0p2Y3E8vj,2019,2694281.0,['mandopop'],13.0,60.0,145.948,0.474,2.0,1.0,4.0,0.0343,0.459,0.182,0.67,0.1,1.41e-05,-8.962
5YLHLxoZsodDWjqSgjhBf3,Myself,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,COSMIC,167552,68,2023,,https://open.spotify.com/track/5YLHLxoZsodDWjqSgjhBf3,2018,5438904.0,['pop'],16.0,65.0,195.918,0.561,9.0,0.0,4.0,0.072,0.745,0.902,0.465,0.0338,1.12e-06,-5.513
2OpBganfGk2GVdSlRdxzaX,Better,Khalid,6LuN9FCkKOj5PcnpouEgny,Suncity,229319,82,2023,,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX,2018,16079816.0,"['pop', 'pop r&b']",7.0,80.0,98.035,0.586,0.0,0.0,4.0,0.0658,0.695,0.112,0.102,0.113,0.317,-10.315
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,Dreamland,238805,92,2023,,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp,2020,4085432.0,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",16.0,72.0,80.87,0.525,11.0,1.0,4.0,0.0944,0.761,0.531,0.44,0.0921,6.7e-06,-6.9
7lozLnUfzcgEpMMVQI7yhA,Why,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,COSMIC,148259,71,2023,,https://open.spotify.com/track/7lozLnUfzcgEpMMVQI7yhA,2018,5438904.0,['pop'],16.0,65.0,113.01,0.67,8.0,1.0,4.0,0.0374,0.676,0.54,0.353,0.103,0.0,-6.584
0b11D9D0hMOYCIMN3OKreM,Into Your Arms (feat. Ava Max),"Witt Lowry, Ava Max",5ghnxpW47ojtLHHyTLdxdY,Into Your Arms (feat. Ava Max),186022,76,2023,,https://open.spotify.com/track/0b11D9D0hMOYCIMN3OKreM,2018,589643.0,"['deep underground hip hop', 'indie pop rap']",3.0,54.0,170.039,0.788,3.0,0.0,4.0,0.215,0.504,0.228,0.0134,0.363,0.0,-4.113
1taiDahVskB99RG2YJjxbx,Who We R,Dru Chen,0n1n8JVg3vec8svJHivjnf,Who We R,144969,0,2023,,https://open.spotify.com/track/1taiDahVskB99RG2YJjxbx,2020,5625.0,['singaporean pop'],1.0,31.0,79.835,0.401,4.0,0.0,4.0,0.179,0.467,0.777,0.275,0.387,0.0,-6.783
2dHH3pG8xx0YOZDKyDD9eG,greedy,Tate McRae,45dkTj5sMRSjrmBSBeiHym,greedy,131872,0,2023,,https://open.spotify.com/track/2dHH3pG8xx0YOZDKyDD9eG,2023,5211606.0,['pop'],1.0,82.0,111.026,0.726,6.0,0.0,1.0,0.0326,0.753,0.827,0.243,0.114,0.0,-3.209
0dxp7DyPJEo6JhtnjUtBnN,On My Love,"Zara Larsson, David Guetta",1Xylc3o4UrD53lo9CvFvVg,On My Love,222911,65,2023,,https://open.spotify.com/track/0dxp7DyPJEo6JhtnjUtBnN,2023,10381231.0,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']",1.0,74.0,123.051,0.691,10.0,0.0,4.0,0.0447,0.495,0.299,0.0745,0.0881,0.0033,-4.989
1WMCwGfNf4ndXbsvHPVqlh,Told You So,"Mike Perry, Orange Villa",6lB8vOoI4DRrrVxXwuV19c,Told You So,146355,51,2023,tropical house,https://open.spotify.com/track/1WMCwGfNf4ndXbsvHPVqlh,2020,1440818.0,"['pop dance', 'swedish tropical house']",1.0,59.0,100.1,0.813,1.0,1.0,4.0,0.112,0.699,0.263,0.0391,0.145,0.0,-4.177
5hzrmJKIS2CHmvlUWkdlYy,Seventeen,Joyner Lucas,6C1ohJrd5VydigQtaGy5Wa,Seventeen,205925,51,2023,,https://open.spotify.com/track/5hzrmJKIS2CHmvlUWkdlYy,2023,2213300.0,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",1.0,69.0,162.055,0.789,4.0,1.0,4.0,0.26,0.798,0.709,0.0367,0.388,0.0,-5.114
3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,- (Deluxe),194848,75,2023,soft pop,https://open.spotify.com/track/3p7XQpdt8Dr6oMXSvRZ9bg,2023,113759927.0,"['pop', 'singer-songwriter pop', 'uk pop']",18.0,84.0,107.014,0.52,11.0,0.0,4.0,0.0696,0.793,0.309,0.246,0.0878,0.0,-7.457
7iXLa8DhoOyxB6UQ1iEt5h,MIND YOUR BUSINESS - David Guetta Remix,"will.i.am, David Guetta, Britney Spears",085pc2PYOi8bGKj0PNjekA,MIND YOUR BUSINESS (David Guetta Remix),118323,37,2023,,https://open.spotify.com/track/7iXLa8DhoOyxB6UQ1iEt5h,2023,4093311.0,"['dance pop', 'pop']",1.0,70.0,130.034,0.733,8.0,1.0,4.0,0.0487,0.811,0.475,0.00207,0.0966,0.457,-4.831
04x6DpeFQ72efXsD0DmWPQ,明明就,Jay Chou,2elBjNSdBE2Y3f0j1mjrql,十二新作,260386,2,2023,mandopop; c-pop; taiwanese pop; gufeng; malay pop; cantopop; chinese r&b,https://open.spotify.com/track/04x6DpeFQ72efXsD0DmWPQ,2012,5517394.0,"['c-pop', 'mandopop', 'taiwan pop', 'zhongguo feng']",12.0,69.0,112.985,0.428,9.0,1.0,4.0,0.0262,0.543,0.173,0.14,0.0876,0.0,-8.966
0b1IRPEXMukKXa4FdpbiGJ,另一個童話,G.E.M.,7aRC4L63dBn3CiLDuWaLSI,另一個童話,183426,42,2023,mandopop; c-pop; cantopop; taiwanese pop; gufeng; malay pop,https://open.spotify.com/track/0b1IRPEXMukKXa4FdpbiGJ,2018,2694281.0,['mandopop'],3.0,60.0,110.009,0.624,7.0,1.0,4.0,0.0268,0.692,0.184,0.133,0.092,0.0,-5.732
2LviX2K6A98fRLLi1KLuo2,With Me,"Keenan Te, Anthony de la Torre",6Ge3YISmUWPCUcSVx8VGor,With Me,152275,29,2023,,https://open.spotify.com/track/2LviX2K6A98fRLLi1KLuo2,2023,256354.0,['gen z singer-songwriter'],2.0,56.0,144.841,0.342,11.0,1.0,4.0,0.049,0.643,0.337,0.461,0.189,0.0,-11.855
1mFpMoeZfkIqtqW2AfQ8ba,THE GIRLS - BLACKPINK THE GAME OST,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,THE GIRLS (BLACKPINK THE GAME OST),162000,64,2023,k-pop,https://open.spotify.com/track/1mFpMoeZfkIqtqW2AfQ8ba,2023,48579370.0,"['k-pop', 'k-pop girl group', 'pop']",1.0,78.0,160.07,0.738,2.0,1.0,4.0,0.0577,0.715,0.36,0.00199,0.208,0.0,-4.42
5KBARWIxeMGkvUax9VtVC9,My Type,Saweetie,6cK3NBO6uP7hh0oyuVELFl,ICY,126446,73,2023,,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9,2019,2168249.0,"['cali rap', 'trap queen']",7.0,67.0,105.038,0.811,2.0,1.0,4.0,0.258,0.899,0.587,0.000677,0.0672,0.0,-6.294
4s9diT9GXpI7QiysMkoANG,Easy,Stray Kids,2dIgFjalVxs4ThymZ67YCE,GO LIVE,183134,63,2023,k-pop; noise music,https://open.spotify.com/track/4s9diT9GXpI7QiysMkoANG,2020,15173090.0,"['k-pop', 'k-pop boy group', 'pop']",14.0,79.0,144.1,0.812,6.0,0.0,4.0,0.0602,0.701,0.388,0.000219,0.471,1.03e-05,-5.175
2j1Es5qEl4pD8GEe2WsYgP,Darl+ing,SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Face the Sun,176560,64,2023,k-pop,https://open.spotify.com/track/2j1Es5qEl4pD8GEe2WsYgP,2022,11246705.0,"['k-pop', 'k-pop boy group']",9.0,76.0,95.384,0.695,0.0,1.0,4.0,0.0812,0.519,0.515,0.299,0.43,0.0,-4.861
1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,We Love You Tecca,131240,84,2023,melodic rap; rap,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,2019,7208018.0,"['melodic rap', 'pluggnb', 'rap']",18.0,77.0,179.974,0.642,7.0,0.0,4.0,0.287,0.745,0.226,0.0204,0.0658,0.0,-6.257
02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,4yvcSjfu4PC0CYQyLy4wSq,Dreamland (+ Bonus Levels),238805,12,2023,,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,2020,4085432.0,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",18.0,72.0,80.87,0.525,11.0,1.0,4.0,0.0944,0.761,0.531,0.44,0.0921,6.7e-06,-6.9
3UK3ZCRxqV3FOEMnGxeFZa,Middle Ground (feat. Mickey Guyton),"Maroon 5, Mickey Guyton",04gDigrS5kc9YWfZHwBETP,Middle Ground,219853,43,2023,pop,https://open.spotify.com/track/3UK3ZCRxqV3FOEMnGxeFZa,2023,41278452.0,['pop'],2.0,82.0,103.854,0.507,2.0,1.0,4.0,0.0319,0.35,0.229,0.538,0.0639,0.0,-5.244
60PL1vtOCFBXwwZeQlVHN9,毒药,周星星,21G0EtHm49HAvOa0Au4PMp,毒药,215535,4,2023,chinese r&b; mandopop; c-pop,https://open.spotify.com/track/60PL1vtOCFBXwwZeQlVHN9,2023,4783.0,['chinese viral pop'],2.0,41.0,127.907,0.504,4.0,1.0,4.0,0.0392,0.62,0.232,0.139,0.105,7.99e-05,-7.996
7d1CFwrBmH34gmS0Hkbfbt,Replay,Zendaya,6sCbFbEjbYepqswM1vWjjs,Zendaya,209186,72,2023,,https://open.spotify.com/track/7d1CFwrBmH34gmS0Hkbfbt,2013,4602779.0,"['pop', 'post-teen pop']",11.0,65.0,140.023,0.723,6.0,0.0,4.0,0.121,0.688,0.618,0.0416,0.302,0.0002,-6.682
3ZkUWF1MVm3tLgz7dplGpk,The Way I Are (Dance with Somebody) [feat. Lil Wayne],"Bebe Rexha, Lil Wayne",64M6ah0SkkRsnPGtGiRAbb,All Your Fault: Pt. 2,187787,57,2023,,https://open.spotify.com/track/3ZkUWF1MVm3tLgz7dplGpk,2017,9009684.0,"['dance pop', 'pop']",6.0,76.0,186.169,0.659,2.0,1.0,4.0,0.115,0.466,0.36,0.00282,0.273,0.0,-6.077
62McdrVJELUVywVeDk59r0,Dancer,Flo Rida,0jnsk9HBra6NMjO2oANoPY,Dancer,182131,49,2023,,https://open.spotify.com/track/62McdrVJELUVywVeDk59r0,2018,8437254.0,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",1.0,76.0,190.037,0.727,6.0,1.0,4.0,0.125,0.641,0.636,0.0073,0.071,0.00192,-4.401
4zHbzMPCg3tovIILIa7dsB,Summer Air,ItaloBrothers,5nkYRuiIHg2xXHFC8bfosJ,Summer Air,183587,0,2023,italo dance,https://open.spotify.com/track/4zHbzMPCg3tovIILIa7dsB,2017,384038.0,"['hands up', 'italo dance']",1.0,58.0,102.002,0.751,8.0,1.0,4.0,0.0748,0.755,0.491,0.0635,0.0812,0.0,-4.034
77lGafvlU68CeHgB2pkHC9,At My Best (feat. Hailee Steinfeld),"mgk, Hailee Steinfeld",6TIYQ3jFPwQSRmorSezPxX,bloom,199973,58,2023,,https://open.spotify.com/track/77lGafvlU68CeHgB2pkHC9,2017,5215640.0,"['ohio hip hop', 'pop rap']",13.0,75.0,169.855,0.772,7.0,0.0,4.0,0.152,0.524,0.237,0.00273,0.224,0.000169,-6.696
1SYqEFrLotYNBTJbNXKEa5,Pull-Up,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Everything Is 4,186973,46,2023,,https://open.spotify.com/track/1SYqEFrLotYNBTJbNXKEa5,2015,11922459.0,"['dance pop', 'pop']",11.0,75.0,191.955,0.759,1.0,1.0,4.0,0.155,0.643,0.46,0.00258,0.0611,2.63e-06,-4.693
7xq3uN2toVZ8IbNzfTucyJ,Calm Down,G-Eazy,02kJSzxNuaWGqwubyUba0Z,When It's Dark Out,127433,57,2023,,https://open.spotify.com/track/7xq3uN2toVZ8IbNzfTucyJ,2015,5256061.0,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",17.0,75.0,102.346,0.624,11.0,1.0,4.0,0.325,0.538,0.409,0.000175,0.117,2.2e-06,-8.794
4bAzLbJOkwkZEakSiKd3sZ,Low,"71 Digits, Flo Rida",7rYojRyXBLPrX6UWfnAkaC,Low,135483,59,2023,slap house,https://open.spotify.com/track/4bAzLbJOkwkZEakSiKd3sZ,2022,10876.0,['hypertechno'],1.0,53.0,124.017,0.83,10.0,0.0,4.0,0.305,0.691,0.488,0.121,0.152,1.01e-05,-6.302
7BF7v2fsQSvaApeJ7qNxUu,We Young - Chinese Version,"CHANYEOL, SEHUN",6jV25rzTKQ2zMgrqHha1V5,We Young,181161,24,2023,k-pop,https://open.spotify.com/track/7BF7v2fsQSvaApeJ7qNxUu,2018,1823904.0,['k-pop'],3.0,54.0,82.044,0.681,10.0,1.0,4.0,0.0604,0.699,0.676,0.0521,0.0546,0.0,-5.543
3syxwxJqX5jpgjNYmvzdW6,CAKE,ITZY,2KC9Qb60EaY0kW4eH68vr3,KILL MY DOUBT,198887,61,2023,k-pop,https://open.spotify.com/track/3syxwxJqX5jpgjNYmvzdW6,2023,7139826.0,"['k-pop', 'k-pop girl group']",6.0,69.0,103.07,0.758,7.0,1.0,4.0,0.0445,0.801,0.576,0.0663,0.0431,4.1e-06,-4.31
52d5NT69mkmr6WzvQJ9vHr,21st Century Girl,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,192596,68,2023,k-pop,https://open.spotify.com/track/52d5NT69mkmr6WzvQJ9vHr,2016,72592415.0,"['k-pop', 'k-pop boy group', 'pop']",15.0,83.0,101.029,0.906,2.0,1.0,4.0,0.0719,0.716,0.763,0.00424,0.0547,0.0,-3.539
3HCDcijVzbd59yvVn0nLPY,BUTTERFLY COUPE feat. Tyga,"Kalan.FrFr, Tyga",47TMF0JlFsz01KilGzc5Ly,BUTTERFLY COUPE feat. Tyga,164848,44,2023,,https://open.spotify.com/track/3HCDcijVzbd59yvVn0nLPY,2023,113561.0,"['cali rap', 'westcoast flow']",1.0,51.0,99.058,0.523,1.0,1.0,4.0,0.214,0.936,0.172,0.237,0.0978,0.0,-4.731
58q2HKrzhC3ozto2nDdN4z,I Like It,"Cardi B, Bad Bunny, J Balvin",4kYSro6naA4h99UJvo89HB,Invasion of Privacy,253390,83,2023,,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018,23629430.0,"['pop', 'rap']",13.0,77.0,136.048,0.726,5.0,0.0,4.0,0.129,0.816,0.65,0.099,0.372,0.0,-3.998
3S1D7s5xsuitIti64XQHg7,Reverse,Sage The Gemini,6d47Z08T4snK50HgTEHo5Z,Morse Code,191855,43,2023,hyphy,https://open.spotify.com/track/3S1D7s5xsuitIti64XQHg7,2017,869253.0,"['hyphy', 'pop rap', 'southern hip hop', 'trap']",15.0,59.0,101.988,0.72,6.0,0.0,4.0,0.0929,0.808,0.541,0.00839,0.0863,0.0,-6.271
6MZi5j60L80SZLBxN0bv8s,WATATI (feat. Aldo Ranks) [From Barbie The Album],"KAROL G, Aldo Ranks",790FomKkXshlbRYZFtlgla,WATATI (feat. Aldo Ranks) [From Barbie The Album],166882,61,2023,reggaeton; latin; urbano latino,https://open.spotify.com/track/6MZi5j60L80SZLBxN0bv8s,2023,45747373.0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",1.0,87.0,110.002,0.851,3.0,0.0,4.0,0.0979,0.893,0.959,0.145,0.319,6.49e-05,-5.342
00UumroVnu5ylnVwnQIp5V,Glad U Came - Acoustic Wedding Version,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Glad U Came (Acoustic Wedding Version),181855,24,2023,,https://open.spotify.com/track/00UumroVnu5ylnVwnQIp5V,2023,11922459.0,"['dance pop', 'pop']",1.0,75.0,85.553,0.456,2.0,1.0,3.0,0.0302,0.278,0.303,0.684,0.065,0.0,-6.609
6cV79YNnS2igJOK2NCyiWz,BUT U,NINEONE赵馨玥,0id1kre1ASgHByPQgivxUk,BUT U,225417,46,2023,chinese hip hop; chinese r&b; c-pop; mandopop,https://open.spotify.com/track/6cV79YNnS2igJOK2NCyiWz,2020,35232.0,['chinese hip hop'],1.0,34.0,92.119,0.722,1.0,1.0,4.0,0.0359,0.676,0.392,0.233,0.0869,0.0,-4.032
77MrX98hyOXLSs3dIfmOYk,Kids Are Born Stars,LAUV,5JZ7CnR6gTvEMKX4g70Amv,All 4 Nothing,187026,56,2023,,https://open.spotify.com/track/77MrX98hyOXLSs3dIfmOYk,2022,6145838.0,['pop'],13.0,72.0,109.966,0.547,8.0,1.0,4.0,0.0518,0.802,0.922,0.205,0.109,0.0,-7.034
6bLopGnirdrilrpdVB6Um1,The Greatest,Sia,5WUlDfRSoLAfcVSX1WnrxN,This Is Acting (Deluxe Version),210906,80,2023,,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,2016,27693018.0,"['australian dance', 'australian pop', 'pop']",19.0,81.0,191.95,0.785,10.0,0.0,4.0,0.174,0.639,0.686,0.0174,0.0512,0.00107,-6.167
4rUTAkOU7OkVGeQuyQCHhF,Sledgehammer,Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,Reflection (Deluxe),230909,65,2023,,https://open.spotify.com/track/4rUTAkOU7OkVGeQuyQCHhF,2015,16033138.0,"['girl group', 'pop', 'talent show']",14.0,66.0,99.98,0.777,2.0,1.0,4.0,0.046,0.671,0.289,0.0057,0.0783,0.0011,-4.322
5sLEmcvR8qwxE0nh0fqGr1,Drink Water (feat. Jon Bellion and Fireboy DML),"Jon Batiste, Jon Bellion, Fireboy DML",0eRbECAGCLLiTyVXPBRexU,Drink Water,169708,41,2023,,https://open.spotify.com/track/5sLEmcvR8qwxE0nh0fqGr1,2023,465070.0,['new orleans jazz'],1.0,56.0,104.823,0.592,8.0,1.0,4.0,0.0726,0.688,0.455,0.249,0.0798,0.0,-4.974
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto),"Jung Kook, Latto",6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto),184400,78,2023,k-pop,https://open.spotify.com/track/7x9aauaA9cu6tyfpHnqDLo,2023,14032903.0,['k-pop'],3.0,83.0,124.997,0.832,11.0,1.0,4.0,0.0434,0.802,0.89,0.311,0.0815,0.0,-4.107
40jpNp3gXTVn2HbLlTdFFR,care less,LANY,49tQo2QULno7gxHutgccqF,gg bb xx,198595,59,2023,,https://open.spotify.com/track/40jpNp3gXTVn2HbLlTdFFR,2021,5725525.0,"['la pop', 'opm']",12.0,71.0,121.987,0.712,9.0,0.0,4.0,0.0308,0.587,0.496,0.0483,0.0941,3.02e-06,-6.628
18RxrDMEkUoh11aOusLeFV,Benz Booty,"高爾宣 OSN, SOWUT",4TcOznbEZBqev21LzAH4KE,#osnrap,154368,41,2023,chinese r&b; chinese hip hop; mandopop; taiwanese pop; c-pop,https://open.spotify.com/track/18RxrDMEkUoh11aOusLeFV,2019,386866.0,"['mandopop', 'taiwan pop']",10.0,54.0,103.009,0.842,9.0,1.0,4.0,0.0655,0.793,0.518,0.0714,0.141,0.0,-3.935
